,0,0,0,0,0,0,0,#,#,?0,
weapon_attachment,steadyaim2,13,0,0,-5,0,0,#,#ar_slowfire_t9,?0,
weapon_attachment,suppressed,0,-8,8,0,0,0,#,#ar_slowfire_t9,?0,
weapon_attachment,suppressed2,7,-10,8,0,0,0,#,#ar_slowfire_t9,?0,
weapon_assault,none,33,48,45,44,0,30,#hash_34b9c2282a63d5dc,#ar_fasthandling_t9,?0,75
weapon_attachment,elo,3,0,0,0,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,elo2,3,0,0,0,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,reflex,4,0,0,0,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,reflex2,4,0,0,0,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,reflex3,4,0,0,0,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,reddot,5,0,0,0,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,holo,5,0,0,0,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,acog,6,0,0,0,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,scope3x,8,0,0,0,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,scope4x,10,0,0,0,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,dualoptic,12,0,0,0,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,ir,14,0,0,0,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,barrel,0,-5,0,9,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,barrel2,0,9,0,0,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,compensator,5,0,0,0,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,compensator2,8,0,0,0,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,extclip,0,0,7,0,0,15,#,#ar_fasthandling_t9,?0,
weapon_attachment,extclip2,0,0,11,-7,0,15,#,#ar_fasthandling_t9,?0,
weapon_attachment,fastreload,0,0,5,0,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,fastreload2,0,0,9,-5,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,grip,6,0,0,0,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,grip2,10,0,0,-7,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,handle,10,0,0,0,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,handle2,8,0,0,8,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,heavy,0,6,0,0,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,heavy2,0,0,0,5,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,light,0,0,5,0,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,light2,0,0,10,-8,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,mixbarrel,0,11,0,-8,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,mixbarrel2,0,10,-5,7,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,mixbody,0,0,13,0,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,mixbody2,10,0,8,-10,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,mixclip,0,0,8,-9,0,5,#,#ar_fasthandling_t9,?0,
weapon_attachment,mixclip2,0,0,13,-10,0,5,#,#ar_fasthandling_t9,?0,
weapon_attachment,mixhandle,6,0,0,0,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,mixhandle2,10,0,0,10,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,mixmuzzle,0,0,5,0,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,mixmuzzle2,9,0,4,-5,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,mixstock,0,0,0,5,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,mixstock2,-10,0,0,14,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,mixunder,0,0,0,6,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,mixunder2,6,0,0,7,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,quickdraw,0,0,0,5,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,quickdraw2,0,0,0,9,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,speedgrip,0,5,0,8,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,speedgrip2,0,0,0,9,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,sprintout,0,0,0,7,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,sprintout2,-5,0,0,11,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,stalker,0,0,0,9,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,stalker2,-5,0,0,13,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,steadyaim,5,0,0,0,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,steadyaim2,13,0,0,-5,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,suppressed,0,-8,8,0,0,0,#,#ar_fasthandling_t9,?0,
weapon_attachment,suppressed2,7,-10,8,0,0,0,#,#ar_fasthandling_t9,?0,
weapon_assault,none,37,52,30,31,0,32,#hash_34b9c2282a63d5dc,#ar_slowhandling_t9,?0,212
weapon_attachment,elo,3,0,0,0,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,elo2,3,0,0,0,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,reflex,4,0,0,0,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,reflex2,4,0,0,0,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,reflex3,4,0,0,0,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,reddot,5,0,0,0,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,holo,5,0,0,0,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,acog,6,0,0,0,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,scope3x,8,0,0,0,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,scope4x,10,0,0,0,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,dualoptic,12,0,0,0,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,ir,14,0,0,0,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,barrel,0,9,0,-5,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,barrel2,0,7,0,-8,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,compensator,5,0,0,0,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,compensator2,8,0,0,0,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,extclip,0,0,7,0,0,15,#,#ar_slowhandling_t9,?0,
weapon_attachment,extclip2,0,0,11,-7,0,15,#,#ar_slowhandling_t9,?0,
weapon_attachment,fastreload,0,0,5,0,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,fastreload2,0,0,9,-5,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,grip,6,0,0,0,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,grip2,10,0,0,-7,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,handle,10,0,0,0,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,handle2,8,0,0,8,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,heavy,0,6,0,0,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,heavy2,0,0,0,5,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,light,0,0,5,0,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,light2,0,0,10,-8,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,mixbarrel,0,-8,0,10,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,mixbarrel2,-10,11,-5,0,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,mixbody,0,0,13,0,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,mixbody2,10,0,8,-10,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,mixclip,0,0,8,-9,0,5,#,#ar_slowhandling_t9,?0,
weapon_attachment,mixclip2,0,0,13,-10,0,5,#,#ar_slowhandling_t9,?0,
weapon_attachment,mixhandle,6,0,0,0,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,mixhandle2,10,0,0,10,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,mixmuzzle,0,0,5,0,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,mixmuzzle2,9,0,4,-5,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,mixstock,0,0,0,5,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,mixstock2,-10,0,0,14,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,mixunder,0,0,0,6,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,mixunder2,6,0,0,7,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,quickdraw,0,0,0,5,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,quickdraw2,0,0,0,9,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,speedgrip,0,5,0,8,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,speedgrip2,0,0,0,9,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,sprintout,0,0,0,7,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,sprintout2,-5,0,0,11,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,stalker,0,0,0,9,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,stalker2,-5,0,0,13,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,steadyaim,5,0,0,0,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,steadyaim2,13,0,0,-5,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,suppressed,0,-8,8,0,0,0,#,#ar_slowhandling_t9,?0,
weapon_attachment,suppressed2,7,-10,8,0,0,0,#,#ar_slowhandling_t9,?0,
weapon_assault,none,40,46,25,37,0,32,#hash_34b9c2282a63d5dc,#ar_british_t9,?0,212
weapon_attachment,elo,3,0,0,0,0,0,#,#ar_british_t9,?0,
weapon_attachment,elo2,3,0,0,0,0,0,#,#ar_british_t9,?0,
weapon_attachment,reflex,4,0,0,0,0,0,#,#ar_british_t9,?0,
weapon_attachment,reflex2,4,0,0,0,0,0,#,#ar_british_t9,?0,
weapon_attachment,reflex3,4,0,0,0,0,0,#,#ar_british_t9,?0,
weapon_attachment,reddot,5,0,0,0,0,0,#,#ar_british_t9,?0,
weapon_attachment,holo,5,0,0,0,0,0,#,#ar_british_t9,?0,
weapon_attachment,acog,6,0,0,0,0,0,#,#ar_british_t9,?0,
weapon_attachment,scope3x,8,0,0,0,0,0,#,#ar_british_t9,?0,
weapon_attachment,scope4x,10,0,0,0,0,0,#,#ar_british_t9,?0,
weapon_attachment,dualoptic,12,0,0,0,0,0,#,#ar_british_t9,?0,
weapon_attachment,ir,14,0,0,0,0,0,#,#ar_british_t9,?0,
weapon_attachment,barrel,0,12,0,-5,0,0,#,#ar_british_t9,?0,
weapon_attachment,barrel2,0,7,0,-7,0,0,#,#ar_british_t9,?0,
weapon_attachment,compensator,5,0,0,0,0,0,#,#ar_british_t9,?0,
weapon_attachment,compensator2,8,0,0,0,0,0,#,#ar_british_t9,?0,
weapon_attachment,extclip,0,0,7,0,0,15,#,#ar_british_t9,?0,
weapon_attachment,extclip2,0,0,11,-7,0,15,#,#ar_british_t9,?0,
weapon_attachment,fastreload,0,0,5,0,0,0,#,#ar_british_t9,?0,
weapon_attachment,fastreload2,0,0,9,-5,0,0,#,#ar_british_t9,?0,
weapon_attachment,grip,6,0,0,0,0,0,#,#ar_british_t9,?0,
weapon_attachment,grip2,10,0,0,-7,0,0,#,#ar_british_t9,?0,
weapon_attachment,handle,10,0,0,0,0,0,#,#ar_british_t9,?0,
weapon_attachment,handle2,8,0,0,8,0,0,#,#ar_british_t9,?0,
weapon_attachment,heavy,0,6,0,0,0,0,#,#ar_british_t9,?0,
weapon_attachment,heavy2,0,0,0,5,0,0,#,#ar_british_t9,?0,
weapon_attachment,light,0,0,5,0,0,0,#,#ar_british_t9,?0,
weapon_attachment,light2,0,0,10,-8,0,0,#,#ar_british_t9,?0,
weapon_attachment,mixbarrel,0,10,0,-12,0,0,#,#ar_british_t9,?0,
weapon_attachment,mixbarrel2,-12,11,-5,0,0,0,#,#ar_british_t9,?0,
weapon_attachment,mixbody,0,0,13,0,0,0,#,#ar_british_t9,?0,
weapon_attachment,mixbody2,10,0,8,-10,0,0,#,#ar_british_t9,?0,
weapon_attachment,mixclip,0,0,8,-9,0,5,#,#ar_british_t9,?0,
weapon_attachment,mixclip2,0,0,13,-10,0,5,#,#ar_british_t9,?0,
weapon_attachment,mixhandle,6,0,0,0,0,0,#,#ar_british_t9,?0,
weapon_attachment,mixhandle2,10,0,0,10,0,0,#,#ar_british_t9,?0,
weapon_attachment,mixmuzzle,0,0,5,0,0,0,#,#ar_british_t9,?0,
weapon_attachment,mixmuzzle2,9,0,4,-5,0,0,#,#ar_british_t9,?0,
weapon_attachment,mixstock,0,0,0,5,0,0,#,#ar_british_t9,?0,
weapon_attachment,mixstock2,-10,0,0,14,0,0,#,#ar_british_t9,?0,
weapon_attachment,mixunder,0,0,0,6,0,0,#,#ar_british_t9,?0,
weapon_attachment,mixunder2,6,0,0,7,0,0,#,#ar_british_t9,?0,
weapon_attachment,quickdraw,0,0,0,5,0,0,#,#ar_british_t9,?0,
weapon_attachment,quickdraw2,0,0,0,9,0,0,#,#ar_british_t9,?0,
weapon_attachment,speedgrip,0,5,0,8,0,0,#,#ar_british_t9,?0,
weapon_attachment,speedgrip2,0,0,0,9,0,0,#,#ar_british_t9,?0,
weapon_attachment,sprintout,0,0,0,7,0,0,#,#ar_british_t9,?0,
weapon_attachment,sprintout2,-5,0,0,11,0,0,#,#ar_british_t9,?0,
weapon_attachment,stalker,0,0,0,9,0,0,#,#ar_british_t9,?0,
weapon_attachment,stalker2,-5,0,0,13,0,0,#,#ar_british_t9,?0,
weapon_attachment,steadyaim,5,0,0,0,0,0,#,#ar_british_t9,?0,
weapon_attachment,steadyaim2,13,0,0,-5,0,0,#,#ar_british_t9,?0,
weapon_attachment,suppressed,0,-8,8,0,0,0,#,#ar_british_t9,?0,
weapon_attachment,suppressed2,7,-10,8,0,0,0,#,#ar_british_t9,?0,
weapon_assault,none,39,50,43,38,0,32,#hash_34b9c2282a63d5dc,#ar_soviet_t9,?0,212
weapon_attachment,elo,3,0,0,0,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,elo2,3,0,0,0,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,reflex,4,0,0,0,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,reflex2,4,0,0,0,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,reflex3,4,0,0,0,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,reddot,5,0,0,0,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,holo,5,0,0,0,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,acog,6,0,0,0,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,scope3x,8,0,0,0,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,scope4x,10,0,0,0,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,dualoptic,12,0,0,0,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,ir,14,0,0,0,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,barrel,0,12,0,-5,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,barrel2,0,7,0,-8,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,compensator,5,0,0,0,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,compensator2,8,0,0,0,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,extclip,0,0,7,0,0,15,#,#ar_soviet_t9,?0,
weapon_attachment,extclip2,0,0,11,-7,0,15,#,#ar_soviet_t9,?0,
weapon_attachment,fastreload,0,0,5,0,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,fastreload2,0,0,9,-5,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,grip,6,0,0,0,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,grip2,10,0,0,-7,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,handle,10,0,0,0,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,handle2,8,0,0,8,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,heavy,0,6,0,0,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,heavy2,0,0,0,5,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,light,0,0,5,0,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,light2,0,0,10,-8,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,mixbarrel,0,10,0,-12,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,mixbarrel2,-12,14,-5,0,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,mixbody,0,0,13,0,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,mixbody2,10,0,8,-10,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,mixclip,0,0,8,-9,0,5,#,#ar_soviet_t9,?0,
weapon_attachment,mixclip2,0,0,13,-10,0,5,#,#ar_soviet_t9,?0,
weapon_attachment,mixhandle,6,0,0,0,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,mixhandle2,10,0,0,10,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,mixmuzzle,0,0,5,0,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,mixmuzzle2,9,0,4,-5,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,mixstock,0,0,0,5,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,mixstock2,-10,0,0,14,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,mixunder,0,0,0,6,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,mixunder2,6,0,0,7,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,quickdraw,0,0,0,5,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,quickdraw2,0,0,0,9,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,speedgrip,0,5,0,8,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,speedgrip2,0,0,0,9,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,sprintout,0,0,0,7,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,sprintout2,-5,0,0,11,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,stalker,0,0,0,9,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,stalker2,-5,0,0,13,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,steadyaim,5,0,0,0,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,steadyaim2,13,0,0,-5,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,suppressed,0,-8,8,0,0,0,#,#ar_soviet_t9,?0,
weapon_attachment,suppressed2,7,-10,8,0,0,0,#,#ar_soviet_t9,?0,
weapon_assault,none,39,47,35,40,0,30,#hash_34b9c2282a63d5dc,#ar_season6_t9,?0,212
weapon_attachment,elo,3,0,0,0,0,0,#,#ar_season6_t9,?0,
weapon_attachment,elo2,3,0,0,0,0,0,#,#ar_season6_t9,?0,
weapon_attachment,reflex,4,0,0,0,0,0,#,#ar_season6_t9,?0,
weapon_attachment,reflex2,4,0,0,0,0,0,#,#ar_season6_t9,?0,
weapon_attachment,reflex3,4,0,0,0,0,0,#,#ar_season6_t9,?0,
weapon_attachment,reddot,5,0,0,0,0,0,#,#ar_season6_t9,?0,
weapon_attachment,holo,5,0,0,0,0,0,#,#ar_season6_t9,?0,
weapon_attachment,acog,6,0,0,0,0,0,#,#ar_season6_t9,?0,
weapon_attachment,scope3x,8,0,0,0,0,0,#,#ar_season6_t9,?0,
weapon_attachment,scope4x,10,0,0,0,0,0,#,#ar_season6_t9,?0,
weapon_attachment,dualoptic,12,0,0,0,0,0,#,#ar_season6_t9,?0,
weapon_attachment,ir,14,0,0,0,0,0,#,#ar_season6_t9,?0,
weapon_attachment,barrel,0,11,0,-5,0,0,#,#ar_season6_t9,?0,
weapon_attachment,barrel2,0,13,0,-10,0,0,#,#ar_season6_t9,?0,
weapon_attachment,compensator,5,0,0,0,0,0,#,#ar_season6_t9,?0,
weapon_attachment,compensator2,12,0,0,0,0,0,#,#ar_season6_t9,?0,
weapon_attachment,extclip,0,0,8,0,0,15,#,#ar_season6_t9,?0,
weapon_attachment,extclip2,8,-5,13,-9,0,15,#,#ar_season6_t9,?0,
weapon_attachment,fastreload,0,0,6,0,0,0,#,#ar_season6_t9,?0,
weapon_attachment,fastreload2,0,0,9,7,0,0,#,#ar_season6_t9,?0,
weapon_attachment,grip,8,0,0,0,0,0,#,#ar_season6_t9,?0,
weapon_attachment,grip2,12,0,0,-8,0,0,#,#ar_season6_t9,?0,
weapon_attachment,handle,10,0,0,0,0,0,#,#ar_season6_t9,?0,
weapon_attachment,handle2,8,0,0,8,0,0,#,#ar_season6_t9,?0,
weapon_attachment,heavy,0,7,0,0,0,0,#,#ar_season6_t9,?0,
weapon_attachment,heavy2,0,5,0,0,0,0,#,#ar_season6_t9,?0,
weapon_attachment,light,0,0,5,0,0,0,#,#ar_season6_t9,?0,
weapon_attachment,light2,0,0,10,-8,0,0,#,#ar_season6_t9,?0,
weapon_attachment,mixbarrel,-5,9,0,-13,0,0,#,#ar_season6_t9,?0,
weapon_attachment,mixbarrel2,-10,15,-6,0,0,0,#,#ar_season6_t9,?0,
weapon_attachment,mixbody,0,0,13,0,0,0,#,#ar_season6_t9,?0,
weapon_attachment,mixbody2,10,0,8,-10,0,0,#,#ar_season6_t9,?0,
weapon_attachment,mixclip,0,0,11,0,0,5,#,#ar_season6_t9,?0,
weapon_attachment,mixclip2,0,10,-10,-12,0,5,#,#ar_season6_t9,?0,
weapon_attachment,mixhandle,6,0,0,0,0,0,#,#ar_season6_t9,?0,
weapon_attachment,mixhandle2,10,0,0,12,0,0,#,#ar_season6_t9,?0,
weapon_attachment,mixmuzzle,0,0,7,0,0,0,#,#ar_season6_t9,?0,
weapon_attachment,mixmuzzle2,14,0,4,-7,0,0,#,#ar_season6_t9,?0,
weapon_attachment,mixstock,0,0,0,5,0,0,#,#ar_season6_t9,?0,
weapon_attachment,mixstock2,-10,0,0,14,0,0,#,#ar_season6_t9,?0,
weapon_attachment,mixunder,0,0,0,6,0,0,#,#ar_season6_t9,?0,
weapon_attachment,mixunder2,8,0,0,9,0,0,#,#ar_season6_t9,?0,
weapon_attachment,quickdraw,0,0,0,5,0,0,#,#ar_season6_t9,?0,
weapon_attachment,quickdraw2,0,0,0,10,0,0,#,#ar_season6_t9,?0,
weapon_attachment,speedgrip,0,5,0,11,0,0,#,#ar_season6_t9,?0,
weapon_attachment,speedgrip2,0,0,0,13,0,0,#,#ar_season6_t9,?0,
weapon_attachment,sprintout,0,0,0,7,0,0,#,#ar_season6_t9,?0,
weapon_attachment,sprintout2,-5,0,0,11,0,0,#,#ar_season6_t9,?0,
weapon_attachment,stalker,0,0,0,9,0,0,#,#ar_season6_t9,?0,
weapon_attachment,stalker2,-5,0,0,13,0,0,#,#ar_season6_t9,?0,
weapon_attachment,steadyaim,5,0,0,0,0,0,#,#ar_season6_t9,?0,
weapon_attachment,steadyaim2,13,0,0,-5,0,0,#,#ar_season6_t9,?0,
weapon_attachment,suppressed,0,-7,9,0,0,0,#,#ar_season6_t9,?0,
weapon_attachment,suppressed2,9,-11,9,0,0,0,#,#ar_season6_t9,?0,
weapon_tactical,none,40,47,37,30,0,30,#mpui/burst,#tr_powerburst_t9,?0,210
weapon_attachment,elo,3,0,0,0,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,reflex,4,0,0,0,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,reflex2,4,0,0,0,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,reddot,5,0,0,0,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,tactical,11,0,0,0,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,holo,5,0,0,0,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,smoothzoom,13,0,0,0,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,acog,6,0,0,0,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,scope3x,8,0,0,0,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,scope4x,10,0,0,0,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,dualoptic,12,0,0,0,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,ir,14,0,0,0,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,barrel,0,7,0,0,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,barrel2,0,9,0,0,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,compensator,5,0,0,0,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,compensator2,13,0,0,0,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,extclip,0,0,10,0,0,15,#,#tr_powerburst_t9,?0,
weapon_attachment,extclip2,0,0,15,-10,0,15,#,#tr_powerburst_t9,?0,
weapon_attachment,fastreload,0,0,5,0,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,fastreload2,0,0,18,-5,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,grip,5,0,0,0,0,5,#,#tr_powerburst_t9,?0,
weapon_attachment,grip2,12,0,0,-5,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,handle,13,0,0,0,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,handle2,11,0,0,8,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,heavy,-10,13,0,0,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,heavy2,0,10,0,-5,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,light,0,0,5,0,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,light2,0,0,10,-8,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,mixbarrel,-7,11,0,0,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,mixbarrel2,0,5,0,0,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,mixbody,0,0,13,0,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,mixbody2,10,0,8,-10,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,mixclip,0,0,13,-9,0,5,#,#tr_powerburst_t9,?0,
weapon_attachment,mixclip2,0,0,22,-13,0,5,#,#tr_powerburst_t9,?0,
weapon_attachment,mixhandle,10,0,0,0,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,mixhandle2,15,0,0,9,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,mixmuzzle,0,0,10,0,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,mixmuzzle2,10,0,8,-5,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,mixstock,0,0,0,12,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,mixstock2,-10,0,0,22,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,mixunder,0,0,0,9,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,mixunder2,5,0,0,7,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,quickdraw,0,0,0,5,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,quickdraw2,0,0,0,15,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,speedgrip,0,7,0,13,0,0,#,#tr_powerburst_t9,?0,
weapon_attachment,speedgrip2,0,0,0,14,0,0,#,#tr_powerburst_t9,?0,
